pv_kwh_8mw_reference
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
205.4650
205.4650
205.4650
205.4650
569.1550
569.1550
569.1550
569.1550
833.2450
833.2450
833.2450
833.2450
1166.2250
1166.2250
1166.2250
1166.2250
1110.8100
1110.8100
1110.8100
1110.8100
1099.6200
1099.6200
1099.6200
1099.6200
975.0650
975.0650
975.0650
975.0650
724.6700
724.6700
724.6700
724.6700
369.2875
369.2875
369.2875
369.2875
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
50.3200
50.3200
50.3200
50.3200
55.2025
55.2025
55.2025
55.2025
76.5475
76.5475
76.5475
76.5475
137.4775
137.4775
137.4775
137.4775
1010.1700
1010.1700
1010.1700
1010.1700
807.6150
807.6150
807.6150
807.6150
615.6600
615.6600
615.6600
615.6600
289.0550
289.0550
289.0550
289.0550
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.5264
0.5264
0.5264
0.5264
27.2050
27.2050
27.2050
27.2050
33.7950
33.7950
33.7950
33.7950
64.0875
64.0875
64.0875
64.0875
97.3750
97.3750
97.3750
97.3750
930.3750
930.3750
930.3750
930.3750
852.2650
852.2650
852.2650
852.2650
604.4100
604.4100
604.4100
604.4100
267.3025
267.3025
267.3025
267.3025
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
1.6602
1.6602
1.6602
1.6602
33.1375
33.1375
33.1375
33.1375
61.6975
61.6975
61.6975
61.6975
89.0700
89.0700
89.0700
89.0700
91.0925
91.0925
91.0925
91.0925
905.7250
905.7250
905.7250
905.7250
784.3750
784.3750
784.3750
784.3750
592.3850
592.3850
592.3850
592.3850
263.8800
263.8800
263.8800
263.8800
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
239.4950
239.4950
239.4950
239.4950
676.6050
676.6050
676.6050
676.6050
1024.3600
1024.3600
1024.3600
1024.3600
1294.1850
1294.1850
1294.1850
1294.1850
1364.0600
1364.0600
1364.0600
1364.0600
1299.4450
1299.4450
1299.4450
1299.4450
1128.0650
1128.0650
1128.0650
1128.0650
818.9250
818.9250
818.9250
818.9250
373.1050
373.1050
373.1050
373.1050
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
188.1475
188.1475
188.1475
188.1475
513.1150
513.1150
513.1150
513.1150
616.0950
616.0950
616.0950
616.0950
978.2000
978.2000
978.2000
978.2000
1081.2700
1081.2700
1081.2700
1081.2700
1101.1850
1101.1850
1101.1850
1101.1850
914.2200
914.2200
914.2200
914.2200
606.3500
606.3500
606.3500
606.3500
240.7350
240.7350
240.7350
240.7350
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
193.4325
193.4325
193.4325
193.4325
687.9500
687.9500
687.9500
687.9500
936.1600
936.1600
936.1600
936.1600
1002.1400
1002.1400
1002.1400
1002.1400
1190.7850
1190.7850
1190.7850
1190.7850
1180.0250
1180.0250
1180.0250
1180.0250
960.1900
960.1900
960.1900
960.1900
803.5600
803.5600
803.5600
803.5600
394.7450
394.7450
394.7450
394.7450
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
123.7875
123.7875
123.7875
123.7875
603.9200
603.9200
603.9200
603.9200
993.8250
993.8250
993.8250
993.8250
628.9450
628.9450
628.9450
628.9450
269.2075
269.2075
269.2075
269.2075
47.5650
47.5650
47.5650
47.5650
270.2275
270.2275
270.2275
270.2275
417.9250
417.9250
417.9250
417.9250
287.7175
287.7175
287.7175
287.7175
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
189.7675
189.7675
189.7675
189.7675
347.5725
347.5725
347.5725
347.5725
902.3850
902.3850
902.3850
902.3850
334.1925
334.1925
334.1925
334.1925
349.3275
349.3275
349.3275
349.3275
218.0450
218.0450
218.0450
218.0450
791.4900
791.4900
791.4900
791.4900
454.8000
454.8000
454.8000
454.8000
310.2400
310.2400
310.2400
310.2400
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
313.8825
313.8825
313.8825
313.8825
797.2100
797.2100
797.2100
797.2100
1127.8750
1127.8750
1127.8750
1127.8750
1313.9500
1313.9500
1313.9500
1313.9500
1357.7750
1357.7750
1357.7750
1357.7750
1280.2850
1280.2850
1280.2850
1280.2850
1045.7150
1045.7150
1045.7150
1045.7150
778.6050
778.6050
778.6050
778.6050
381.5675
381.5675
381.5675
381.5675
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
60.5600
60.5600
60.5600
60.5600
244.3900
244.3900
244.3900
244.3900
393.7150
393.7150
393.7150
393.7150
558.3000
558.3000
558.3000
558.3000
601.6750
601.6750
601.6750
601.6750
436.5900
436.5900
436.5900
436.5900
430.3750
430.3750
430.3750
430.3750
227.0650
227.0650
227.0650
227.0650
90.0100
90.0100
90.0100
90.0100
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
296.2200
296.2200
296.2200
296.2200
757.9150
757.9150
757.9150
757.9150
1118.9650
1118.9650
1118.9650
1118.9650
1334.0350
1334.0350
1334.0350
1334.0350
1429.9000
1429.9000
1429.9000
1429.9000
1364.6150
1364.6150
1364.6150
1364.6150
1186.8750
1186.8750
1186.8750
1186.8750
867.7900
867.7900
867.7900
867.7900
433.4100
433.4100
433.4100
433.4100
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
259.7350
259.7350
259.7350
259.7350
730.4300
730.4300
730.4300
730.4300
1093.7400
1093.7400
1093.7400
1093.7400
1325.7850
1325.7850
1325.7850
1325.7850
1407.6100
1407.6100
1407.6100
1407.6100
1376.6900
1376.6900
1376.6900
1376.6900
1204.1200
1204.1200
1204.1200
1204.1200
897.2400
897.2400
897.2400
897.2400
471.3800
471.3800
471.3800
471.3800
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
257.3100
257.3100
257.3100
257.3100
699.7550
699.7550
699.7550
699.7550
1017.3350
1017.3350
1017.3350
1017.3350
1258.0700
1258.0700
1258.0700
1258.0700
1366.6000
1366.6000
1366.6000
1366.6000
1233.5000
1233.5000
1233.5000
1233.5000
1064.0250
1064.0250
1064.0250
1064.0250
684.9500
684.9500
684.9500
684.9500
302.7025
302.7025
302.7025
302.7025
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
146.7530
146.7530
146.7530
146.7530
508.0050
508.0050
508.0050
508.0050
800.6150
800.6150
800.6150
800.6150
1055.1950
1055.1950
1055.1950
1055.1950
1177.7250
1177.7250
1177.7250
1177.7250
1040.0150
1040.0150
1040.0150
1040.0150
800.2600
800.2600
800.2600
800.2600
597.7400
597.7400
597.7400
597.7400
206.6900
206.6900
206.6900
206.6900
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
22.2055
22.2055
22.2055
22.2055
89.3300
89.3300
89.3300
89.3300
120.5750
120.5750
120.5750
120.5750
167.6199
167.6199
167.6199
167.6199
201.3597
201.3597
201.3597
201.3597
209.2875
209.2875
209.2875
209.2875
187.4485
187.4485
187.4485
187.4485
140.9475
140.9475
140.9475
140.9475
62.2550
62.2550
62.2550
62.2550
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
305.6000
305.6000
305.6000
305.6000
773.2600
773.2600
773.2600
773.2600
1146.0000
1146.0000
1146.0000
1146.0000
1370.2000
1370.2000
1370.2000
1370.2000
1453.9500
1453.9500
1453.9500
1453.9500
1428.1250
1428.1250
1428.1250
1428.1250
1255.4200
1255.4200
1255.4200
1255.4200
949.5550
949.5550
949.5550
949.5550
526.1900
526.1900
526.1900
526.1900
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
342.6475
342.6475
342.6475
342.6475
835.4250
835.4250
835.4250
835.4250
1214.7750
1214.7750
1214.7750
1214.7750
1442.2350
1442.2350
1442.2350
1442.2350
1532.1100
1532.1100
1532.1100
1532.1100
1493.6300
1493.6300
1493.6300
1493.6300
1311.6900
1311.6900
1311.6900
1311.6900
994.7450
994.7450
994.7450
994.7450
540.9200
540.9200
540.9200
540.9200
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
332.9350
332.9350
332.9350
332.9350
830.1200
830.1200
830.1200
830.1200
1208.5250
1208.5250
1208.5250
1208.5250
1431.8900
1431.8900
1431.8900
1431.8900
1524.9550
1524.9550
1524.9550
1524.9550
1491.9000
1491.9000
1491.9000
1491.9000
1314.7600
1314.7600
1314.7600
1314.7600
1000.4350
1000.4350
1000.4350
1000.4350
550.0650
550.0650
550.0650
550.0650
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
313.1350
313.1350
313.1350
313.1350
802.5650
802.5650
802.5650
802.5650
1150.4800
1150.4800
1150.4800
1150.4800
1355.0350
1355.0350
1355.0350
1355.0350
1433.1100
1433.1100
1433.1100
1433.1100
1389.7250
1389.7250
1389.7250
1389.7250
1220.7650
1220.7650
1220.7650
1220.7650
924.7900
924.7900
924.7900
924.7900
490.2450
490.2450
490.2450
490.2450
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
24.8998
24.8998
24.8998
24.8998
62.0000
62.0000
62.0000
62.0000
76.0175
76.0175
76.0175
76.0175
319.7300
319.7300
319.7300
319.7300
698.0900
698.0900
698.0900
698.0900
847.0650
847.0650
847.0650
847.0650
582.5100
582.5100
582.5100
582.5100
361.0450
361.0450
361.0450
361.0450
8.0615
8.0615
8.0615
8.0615
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
132.8325
132.8325
132.8325
132.8325
82.1200
82.1200
82.1200
82.1200
36.6825
36.6825
36.6825
36.6825
582.4850
582.4850
582.4850
582.4850
1469.9950
1469.9950
1469.9950
1469.9950
1309.5700
1309.5700
1309.5700
1309.5700
549.8400
549.8400
549.8400
549.8400
786.0500
786.0500
786.0500
786.0500
529.0050
529.0050
529.0050
529.0050
12.0602
12.0602
12.0602
12.0602
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
211.1575
211.1575
211.1575
211.1575
584.5500
584.5500
584.5500
584.5500
911.2800
911.2800
911.2800
911.2800
1117.7100
1117.7100
1117.7100
1117.7100
1197.2450
1197.2450
